jenis_transaksi,tujuan_penyaluran,alamat_tujuan,nama_kota_kab_tujuan,nama_provinsi_tujuan,nama_zat_aktif,nama_obat_jadi,produsen_obat_jadi,nama_pbf,provinsi,kabupaten_kota,no_faktur,tanggal_penyaluran,batch,jumlah,satuan,tanggal_kedaluwarsa,keterangan,jenis_sarana,kategori_obat,anomaly_label,anomaly_reason
Dalam Negeri,APOTEK BERKAH BUMI MAJENANG KEDUNGPRING,Kabupaten Lamongan,LAMONGAN,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/19/ 2654803,2026-04-19,T-38250016,2.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK SUWOKO FARMA,Kabupaten Lamongan,LAMONGAN,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/14/ 2637468,2026-04-14,TIVTA50032,2.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK ZAHRAMA 2 BUDURAN WONOASRI,Kabupaten Madiun,MADIUN,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/14/ 2431154,2026-02-14,T-38250005,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK RESTU FARMA AMPELGADING TIRTOYUDO,Kabupaten Malang,MALANG,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/20/ 2451527,2026-02-20,T-38250005,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK BINTANG SEJATI FARMA GONDANGLEGI KULON,Kabupaten Malang,MALANG,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/14/ 2433608,2026-02-14,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK PAL SIDOREJO 3 TLOGOSARI TIRTOYUDO,Kabupaten Malang,MALANG,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/24/ 2468385,2026-02-24,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK PAL SIDOREJO 3 TLOGOSARI TIRTOYUDO,Kabupaten Malang,MALANG,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/03/04/ 2493474,2026-03-04,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,KLINIK ANDAMARI LEBAK REJO PURWODADI,Kabupaten Pasuruan,PASURUAN,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/01/02/ 2288119,2026-01-02,T-38250005,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Klinik,misoprostol,1,Normal
Dalam Negeri,APOTEK SURYO WILIS BANGUNSARI PONOROGO,Kabupaten Ponorogo,PONOROGO,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/03/16/ 2539530,2026-03-16,T-38250005,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK BIN DAUD FARMA SEBAUNG GENDING,Kabupaten Probolinggo,PROBOLINGGO,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/03/28/ 2576457,2026-03-28,T-38250016,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK NISA TAMBAAN CAMPLONG,Kabupaten Sampang,SAMPANG,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/20/ 2658734,2026-04-20,T-38250016,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,KLINIK PRATAMA BUNDA KETEGAN TANGGULANGIN,Kabupaten Sidoarjo,SIDOARJO,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/03/06/ 2502204,2026-03-06,T-38250005,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Klinik,misoprostol,1,Normal
Dalam Negeri,APOTEK ASTU WARAS MEDIKA DAUH PEKEN TABANAN,Kabupaten Tabanan,TABANAN,BALI,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/09/ 2619880,2026-04-09,T-38250005,2.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK ARIA DAUH PEKEN TABANAN,Kabupaten Tabanan,TABANAN,BALI,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/09/ 2619881,2026-04-09,T-38250016,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK ARIA DAUH PEKEN TABANAN,Kabupaten Tabanan,TABANAN,BALI,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/23/ 2670132,2026-04-23,T-38250016,2.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK ASTU WARAS MEDIKA DAUH PEKEN TABANAN,Kabupaten Tabanan,TABANAN,BALI,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/19/ 2653826,2026-04-19,T-38250016,2.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,RS UNIVERSITAS AIRLANGGA,"KAMPUS C MULYOREJO, SBY",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MISOPROSTOL,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609003462,2026-02-27,HS25059,24.0,"Dus, 3 strip @ 10 tablet",2027-08-30,,Rumah Sakit,misoprostol,-1,Isolation Forest outlier (ML)
Dalam Negeri,RS UNIVERSITAS AIRLANGGA,"KAMPUS C MULYOREJO, SBY",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MISOPROSTOL,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609003462,2026-02-27,IS25042,6.0,"Dus, 3 strip @ 10 tablet",2027-09-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS UNIVERSITAS AIRLANGGA,"KAMPUS C MULYOREJO, SBY",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MISOPROSTOL,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609003522,2026-02-27,IS25042,8.0,"Dus, 3 strip @ 10 tablet",2027-09-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS BUNDA,"KANDANGAN 23 TANDES,SURABAYA",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MISOPROSTOL,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609003045,2026-02-23,HS25059,3.0,"Dus, 3 strip @ 10 tablet",2027-08-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RSUD GAMBIRAN KOTA KEDIRI,KAPTEN PIERE TENDEAN 16 PAKUNDEN KEDIRI,KOTA KEDIRI,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MISOPROSTOL,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG MALANG,Jawa Timur,Kab. Malang,2610004944,2026-04-16,IS25042,10.0,"Dus, 3 strip @ 10 tablet",2027-09-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS SURABAYA MEDICAL SERVICE,KAPUAS NO 2 TEGALSARI SBY,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MIPROS,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG MALANG,Jawa Timur,Kab. Malang,2610000551,2026-01-14,HS25082,2.0,"Dus, 3 strip @ 10 tablet",2027-08-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RSUD HUSADA PRIMA,"KARANG TEMBOK 39,SBY",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MISOPROSTOL,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609007362,2026-04-18,AS26058,20.0,"Dus, 3 strip @ 10 tablet",2028-01-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS BHAYANGKARA HASTA BRATA BATU,KARTINI NO.1 BATU,KOTA BATU,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MISOPROSTOL,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG MALANG,Jawa Timur,Kab. Malang,2610005076,2026-04-20,IS25042,5.0,"Dus, 3 strip @ 10 tablet",2027-09-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS MITRA KELUARGA KENJERAN,"KENJERAN NO.506 RT 003 RW 008 KEL.KALIJUDAN KEC.MULYOREJO SURABAYA, JAWA TIMUR 60121",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,ENSEVAL PUTERA MEGATRADING TBK CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,126040626,2026-03-04,TIVTA50033,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-29,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS BAKTI RAHAYU,"KETINTANG MADYA I / 16,SBY",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MIPROS,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609004645,2026-03-12,HS25082,1.0,"Dus, 3 strip @ 10 tablet",2027-08-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS BAKTI RAHAYU,"KETINTANG MADYA I / 16,SBY",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MIPROS,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609006007,2026-04-02,HS25082,2.0,"Dus, 3 strip @ 10 tablet",2027-08-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS BAKTI RAHAYU,"KETINTANG MADYA I / 16,SBY",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MIPROS,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609007894,2026-04-24,HS25082,2.0,"Dus, 3 strip @ 10 tablet",2027-08-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS BAKTI RAHAYU,"KETINTANG MADYA I / 16,SBY",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MIPROS,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609008571,2026-04-30,HS25082,3.0,"Dus, 3 strip @ 10 tablet",2027-08-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,RS BAKTI RAHAYU,"KETINTANG MADYA I / 16,SBY",KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,MIPROS,MAHAKAM BETA FARMA,DAYA MUDA AGUNG CABANG SIDOARJO,Jawa Timur,Kab. Sidoarjo,2609002152,2026-02-11,HS25082,2.0,"Dus, 3 strip @ 10 tablet",2027-08-30,,Rumah Sakit,misoprostol,1,Normal
Dalam Negeri,PT AWAM MEDIKA NUSANTARA,"KOMPLEK PERGUDANGAN AWAM, JL RAYA BABAT SURABAYA KM 5, DESA GEMBONG, KEC BABAT",LAMONGAN,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,SELARAS KUSUMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,2026011733,2026-01-31,T38250014,15.0,"DUS, 3 STRIP @ 10 TABLET",2027-09-30,,Lainnya,misoprostol,1,Normal
Dalam Negeri,APOTEK NYA TEMAS BATU,Kota Batu,KOTA BATU,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/03/04/ 2493578,2026-03-04,T-38250005,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK NYA TEMAS BATU,Kota Batu,KOTA BATU,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/25/ 2675441,2026-04-25,T-38250005,3.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK ANGKA JAYA FARMA DAUH PURI DENPASAR BARAT,Kota Denpasar,KOTA DENPASAR,BALI,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/03/10/ 2516421,2026-03-10,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK SHABIRA FARMA KEBONSARI SUKUN,Kota Malang,KOTA MALANG,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/03/26/ 2565405,2026-03-26,T-38250016,2.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK DHIPA DAYANA TUNJUNGSEKAR LOWOKWARU,Kota Malang,KOTA MALANG,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/21/ 2659497,2026-04-21,T-38250016,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK SHABIRA FARMA KEBONSARI SUKUN,Kota Malang,KOTA MALANG,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/10/ 2415924,2026-02-10,T-38250005,5.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK GIRI RAHARJA MERJOSARI LOWOKWARU,Kota Malang,KOTA MALANG,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/21/ 2455571,2026-02-21,T-38250005,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK SHABIRA FARMA KEBONSARI SUKUN,Kota Malang,KOTA MALANG,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/21/ 2455955,2026-02-21,T-38250005,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK TILAM SARI TEMBOKREJO PURWOREJO,Kota Pasuruan,KOTA PASURUAN,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/03/17/ 2544767,2026-03-17,T-38250016,3.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK LAKSMANA KALIBANTENG KIDUL SEMARANG BARAT,Kota Semarang,KOTA SEMARANG,JAWA TENGAH,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/09/ 2617581,2026-04-09,T-38250016,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Koreksi Stok,PT TEKNOLOGI MEDIKA PRATAMA SURABAYA,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,RevisiMaret26,2026-03-31,T-38250016,7.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Lainnya,misoprostol,1,Normal
Dalam Negeri,APOTEK PASYHA,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/18/ 2652097,2026-04-18,T-38250016,4.0,"DUS, 3 STRIP @ 10 TABLET",2027-12-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK K 3,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/09/ 2619204,2026-04-09,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK K 3,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/15/ 2639026,2026-04-15,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK PURI FARMA 8170,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/23/ 2670835,2026-04-23,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK K 3,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/04/21/ 2661051,2026-04-21,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Koreksi Stok,PT TEKNOLOGI MEDIKA PRATAMA SURABAYA,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,RevisiJanuari26,2026-01-31,T-38250005,25.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Lainnya,misoprostol,-1,Isolation Forest outlier (ML)
Koreksi Stok,PT TEKNOLOGI MEDIKA PRATAMA SURABAYA,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,RevisiJanuari26,2026-01-31,T-38250006,6.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Lainnya,misoprostol,1,Normal
Dalam Negeri,APOTEK PASYHA 2 BABATAN WIYUNG,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/01/10/ 2313927,2026-01-10,T-38250005,3.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK IBUNDA,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/07/ 2406609,2026-02-07,T-38250005,1.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK PASYHA 2 BABATAN WIYUNG,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/20/ 2453035,2026-02-20,T-38250005,3.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Dalam Negeri,APOTEK PASYHA 2 BABATAN WIYUNG,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,"Microcrystalline Cellulose, MISOPROSTOL DISPERSION HPMC",SOPROS,ERLIMPEX,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/20/ 2453169,2026-02-20,T-38250005,4.0,"DUS, 3 STRIP @ 10 TABLET",2027-05-01,,Apotek,misoprostol,1,Normal
Koreksi Stok,PT TEKNOLOGI MEDIKA PRATAMA SURABAYA,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,RevisiJanuari26,2026-01-31,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Lainnya,misoprostol,1,Normal
Dalam Negeri,APOTEK K 3,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/01/13/ 2325652,2026-01-13,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Koreksi Stok,PT TEKNOLOGI MEDIKA PRATAMA SURABAYA,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,RevisiFebruari26,2026-02-28,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Lainnya,misoprostol,1,Normal
Dalam Negeri,APOTEK PURI FARMA 8170,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,TMP-INV-2026/02/19/ 2448476,2026-02-19,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Apotek,misoprostol,1,Normal
Koreksi Stok,PT TEKNOLOGI MEDIKA PRATAMA SURABAYA,Kota Surabaya,KOTA SURABAYA,JAWA TIMUR,MISOPROSTOL DISPERSION HPMC,INVITEC,DANKOS FARMA,TEKNOLOGI MEDIKA PRATAMA CABANG SURABAYA,Jawa Timur,Kota Surabaya,RevisiMaret26,2026-03-31,TIVTA50032,1.0,"DUS, 3 STRIP @ 10 TABLET",2028-02-01,,Lainnya,misoprostol,1,Normal
